target_id	length	eff_length	est_counts	tpm
ENST00000487207.5	735	530.429	0	0
ENST00000373709.7	1997	1792.43	9160.51	284.875
ENST00000491976.1	2807	2602.43	542.096	11.6111
ENST00000536384.2	2062	1857.43	45.3686	1.36151
ENST00000384254.1	107	18.8875	0	0
ENST00000578934.1	114	20.8555	0	0
ENST00000412068.1	2741	2536.43	0	0
ENST00000417514.1	1122	917.429	0	0
ENST00000563427.1	354	152.942	0	0
ENST00000435872.1	591	386.473	5	0.721152
ENST00000457433.6	2140	1935.43	407.533	11.7371
ENST00000271064.11	2187	1982.43	2686.1	75.5267
ENST00000461030.5	820	615.429	79.2112	7.17439
ENST00000466998.1	680	475.429	17.976	2.10758
ENST00000478398.5	765	560.429	7.27495	0.723579
ENST00000481165.5	4759	4554.43	293.032	3.58638
ENST00000468635.5	827	622.429	0	0
ENST00000537531.2	1841	1636.43	48.9863	1.66861
ENST00000498429.5	904	699.429	0	0
ENST00000463112.1	3075	2870.43	4.48367	0.0870689
ENST00000480586.1	926	721.429	65.4054	5.05355
ENST00000485464.5	946	741.429	0	0
ENST00000468521.1	1704	1499.43	0	0
ENST00000403528.6	2003	1798.43	0	0
ENST00000373706.9	1642	1437.43	0	0
ENST00000373705.1	1170	965.429	5	0.288686
ENST00000373703.4	1629	1424.43	1607.61	62.9094
ENST00000461006.5	732	527.429	8.55753	0.904401
ENST00000478502.5	750	545.429	71.4286	7.29979
ENST00000489164.5	865	660.429	0	0
ENST00000492061.5	936	731.429	0	0
ENST00000496805.5	742	537.429	0	0
ENST00000472443.1	687	482.429	0	0
ENST00000471219.1	401	197.764	3.40581	0.95995
ENST00000623791.3	695	490.429	0	0
ENST00000610043.5	900	695.429	0	0
ENST00000609549.5	829	624.429	0	0
ENST00000609625.5	760	555.429	0	0
ENST00000581333.1	480	275.893	5.75457	1.16265
ENST00000608332.5	599	394.473	0	0
ENST00000623425.3	667	462.429	0	0
ENST00000585660.5	700	495.429	0	0
ENST00000591592.5	578	373.55	0	0
ENST00000608246.5	686	481.429	0	0
ENST00000608888.5	623	418.473	0	0
ENST00000607926.5	747	542.429	0	0
ENST00000610216.5	695	490.429	0	0
ENST00000585413.5	845	640.429	2	0.174075
ENST00000609033.5	813	608.429	0	0
ENST00000589462.5	791	586.429	0	0
ENST00000624388.3	610	405.473	0	0
ENST00000593188.5	676	471.429	0	0
ENST00000609373.5	693	488.429	0	0
ENST00000587445.5	714	509.429	0	0
ENST00000591929.5	872	667.429	0	0
ENST00000609338.3	573	368.55	0	0
ENST00000373672.7	5736	5531.43	4.69825	0.0473451
ENST00000488128.6	2854	2649.43	21.5837	0.454099
ENST00000488897.5	2423	2218.43	0	0
ENST00000461217.1	852	647.429	0	0
ENST00000445166.1	362	160.372	0	0
ENST00000623786.2	728	523.429	0	0
ENST00000440437.1	672	467.429	0	0
ENST00000588288.1	511	306.808	0	0
ENST00000466829.5	254	72.7458	0	0
ENST00000470799.5	826	621.429	0	0
ENST00000482910.1	676	471.429	0	0
ENST00000468459.5	620	415.473	1.64711	0.220981
ENST00000479100.1	740	535.429	0	0
ENST00000458715.5	706	501.429	0.5741	0.0638196
ENST00000373668.7	3643	3438.43	0	0
ENST00000474000.5	676	471.429	0	0
ENST00000482478.5	797	592.429	0.496807	0.0467442
ENST00000529928.1	581	376.55	0	0
ENST00000373667.4	924	719.429	0	0
ENST00000532877.1	534	329.586	0	0
ENST00000398556.7	4879	4674.43	168.192	2.00564
ENST00000398547.5	4857	4652.43	0	0
ENST00000373655.6	5400	5195.43	0	0
ENST00000398542.5	5176	4971.43	200.612	2.24933
ENST00000465256.5	2936	2731.43	47.7738	0.974935
ENST00000373658.7	5414	5209.43	72.7742	0.778689
ENST00000530999.1	1718	1513.43	54.2726	1.99892
ENST00000527361.5	4919	4714.43	200.539	2.37108
ENST00000398538.5	4675	4470.43	0	0
ENST00000466109.1	550	345.586	0	0
ENST00000420125.5	2541	2336.43	0	0
ENST00000530134.5	1180	975.429	0	0
ENST00000533175.1	1613	1408.43	8.83692	0.349738
ENST00000468430.1	490	285.837	0	0
ENST00000436464.1	539	334.586	8	1.33278
ENST00000581063.1	76	24.5	3	6.82545
ENST00000527035.1	537	332.586	0	0
ENST00000257100.7	2472	2267.43	0	0
ENST00000360482.6	3960	3755.43	4	0.0593713
ENST00000473361.5	1938	1733.43	0	0
ENST00000452755.6	2105	1900.43	0	0
ENST00000533231.5	3774	3569.43	0	0
ENST00000528579.1	765	560.429	0	0
ENST00000532604.5	525	320.619	0	0
ENST00000531039.5	581	376.55	0	0
ENST00000468720.5	2667	2462.43	0	0
ENST00000460061.5	2625	2420.43	2.00764	0.0462349
ENST00000485944.5	2879	2674.43	0	0
ENST00000529396.1	563	358.586	0	0
ENST00000528791.5	487	282.837	0	0
ENST00000525930.1	477	272.893	0	0
ENST00000453837.1	2257	2052.43	4.09517	0.111219
ENST00000602889.1	587	382.473	2.00273	0.291875
ENST00000602725.5	3353	3148.43	0	0
ENST00000344035.10	3929	3724.43	6448.87	96.5162
ENST00000457805.6	1032	827.429	722.284	48.6579
ENST00000489313.1	1551	1346.43	15.5856	0.645234
ENST00000602683.5	667	462.429	186.746	22.5103
ENST00000470404.5	575	370.55	17.6267	2.65156
ENST00000532001.6	911	706.429	27.4147	2.16317
ENST00000528253.3	806	601.429	15.8251	1.46669
ENST00000627328.2	615	410.473	0	0
ENST00000626355.1	606	401.473	223.234	30.9942
ENST00000484483.1	651	446.429	2.26637	0.28298
ENST00000468531.1	830	625.429	0	0
ENST00000534796.5	900	695.429	2.01034	0.161136
ENST00000532289.1	610	405.473	0	0
ENST00000526960.1	793	588.429	0	0
ENST00000524384.5	663	458.429	14.7236	1.79027
ENST00000528840.1	456	252.024	83.4387	18.4545
ENST00000494444.2	678	473.429	7.73348	0.910534
ENST00000529477.5	568	363.586	0	0
ENST00000533408.1	376	173.639	67.0209	21.5149
ENST00000475464.1	366	164.094	1	0.339691
ENST00000625652.1	157	32.0415	0	0
ENST00000447478.1	517	312.808	0	0
ENST00000327300.11	2757	2552.43	3589.3	78.3848
ENST00000307714.12	2738	2533.43	65.4104	1.43918
ENST00000492989.1	1215	1010.43	61.5311	3.39442
ENST00000484270.2	1989	1784.43	1132.76	35.3848
ENST00000366152.3	624	419.473	1.03584	0.137647
ENST00000487305.5	2087	1882.43	7.35306	0.217734
ENST00000336294.9	1813	1608.43	37.8937	1.31323
ENST00000438825.5	690	485.429	0	0
ENST00000441402.5	1538	1333.43	91.3144	3.81721
ENST00000472503.5	950	745.429	0	0
ENST00000468135.5	1834	1629.43	0	0
ENST00000466321.5	770	565.429	0	0
ENST00000476968.5	1994	1789.43	27.3963	0.853401
ENST00000498613.1	854	649.429	9.04251	0.776129
ENST00000577515.1	59	30.4231	0	0
ENST00000613387.1	291	98.2953	1	0.567079
ENST00000373625.7	7378	7173.43	1511.78	11.7473
ENST00000471599.5	3941	3736.43	3.78611	0.0564824
ENST00000469790.1	879	674.429	0	0
ENST00000446515.1	965	760.429	0	0
ENST00000515055.1	667	462.429	6.86674	0.827716
ENST00000373610.7	4854	4649.43	775.598	9.29852
ENST00000373609.1	5012	4807.43	644.402	7.47171
ENST00000373602.9	1089	884.429	7.05249	0.444484
ENST00000469003.5	1235	1030.43	5.20698	0.281672
ENST00000421922.6	1415	1210.43	4.40366	0.202792
ENST00000461819.5	780	575.429	2.84646	0.275733
ENST00000483009.1	615	410.473	2.89641	0.393325
ENST00000373604.4	642	437.473	3.40843	0.434289
ENST00000421616.1	786	581.429	2	0.191739
ENST00000291358.10	2027	1822.43	13.7485	0.420513
ENST00000617816.1	2089	1884.43	10.8678	0.321469
ENST00000537469.2	2252	2047.43	11.4524	0.311791
ENST00000409358.1	1349	1144.43	1	0.0487066
ENST00000487056.1	1863	1658.43	0	0
ENST00000466796.1	2736	2531.43	16.9787	0.373865
ENST00000495091.5	379	176.498	0	0
ENST00000491434.5	1538	1333.43	0	0
ENST00000489170.5	1412	1207.43	30.8642	1.42485
ENST00000461402.5	1866	1661.43	20.0538	0.67281
ENST00000483001.5	969	764.429	0	0
ENST00000309777.10	1082	877.429	29.6214	1.88179
ENST00000373593.5	1411	1206.43	77.5749	3.58423
ENST00000344461.7	721	516.429	14.82	1.59961
ENST00000484490.1	737	532.429	19.9867	2.09246
ENST00000485689.1	522	317.619	0	0
ENST00000487174.1	972	767.429	16.1001	1.16941
ENST00000355082.9	564	359.586	0	0
ENST00000373586.1	1458	1253.43	5808.34	258.303
ENST00000489353.5	527	322.619	25.7802	4.45424
ENST00000471486.5	825	620.429	593.291	53.3031
ENST00000483517.5	744	539.429	7.53558	0.778679
ENST00000474371.1	643	438.473	110.672	14.0692
ENST00000373582.3	936	731.429	180	13.7176
ENST00000373564.7	2137	1932.43	0	0
ENST00000336890.9	2117	1912.43	16	0.466349
ENST00000482949.5	714	509.429	0	0
ENST00000495610.6	1060	855.429	0	0
ENST00000355928.7	726	521.429	0	0
ENST00000476457.5	720	515.429	0	0
ENST00000469765.5	2126	1921.43	0	0
ENST00000615681.1	260	76.2281	0	0
ENST00000619559.4	2099	1894.43	0	0
ENST00000461712.6	566	361.586	0	0
ENST00000373562.7	551	346.586	0	0
ENST00000477031.6	580	375.55	0	0
ENST00000373557.6	932	727.429	0	0
ENST00000333070.4	2166	1961.43	0	0
ENST00000469956.1	923	718.429	0	0
ENST00000516641.1	110	19.7454	0	0
ENST00000373548.7	2124	1919.43	672.026	19.516
ENST00000481281.5	721	516.429	0	0
ENST00000463172.5	895	690.429	16.3069	1.31653
ENST00000428704.1	664	459.429	1.76339	0.213947
ENST00000472928.5	532	327.619	0	0
ENST00000490081.5	1047	842.429	15.6415	1.03496
ENST00000482310.5	779	574.429	5.02627	0.487737
ENST00000476391.5	2409	2204.43	26.5163	0.670491
ENST00000484305.1	561	356.586	0	0
ENST00000471488.1	726	521.429	8.71925	0.932095
ENST00000329421.7	1699	1494.43	525	19.5821
ENST00000448134.1	687	482.429	0	0
ENST00000421153.2	266	80.1383	0	0
ENST00000574792.1	715	510.429	0	0
ENST00000574315.1	273	85.0223	0	0
ENST00000432622.1	699	494.429	17.999	2.02918
ENST00000416512.1	2759	2554.43	139.839	3.05149
ENST00000428500.1	362	160.372	4.46823	1.55304
ENST00000415596.1	446	242.074	0	0
ENST00000373534.3	1368	1163.43	50.6935	2.42878
ENST00000455895.6	2846	2641.43	1945.44	41.054
ENST00000444377.5	2925	2720.43	9.98909	0.204675
ENST00000341071.11	4599	4394.43	42.9746	0.545112
ENST00000526031.5	1361	1156.43	12.1556	0.585912
ENST00000419121.6	1473	1268.43	22.8178	1.00273
ENST00000446293.6	1505	1300.43	285.39	12.2329
ENST00000463967.1	616	411.473	0	0
ENST00000373520.8	1630	1425.43	8.37867	0.327647
ENST00000527513.5	576	371.55	0	0
ENST00000527163.5	567	362.586	0	0
ENST00000530485.1	482	277.865	4.64227	0.931265
ENST00000474414.5	978	773.429	3.06343	0.220782
ENST00000530876.5	570	365.55	0	0
ENST00000530753.1	571	366.55	0	0
ENST00000533084.1	564	359.586	2.14511	0.332524
ENST00000531222.1	562	357.586	2	0.311764
ENST00000579362.2	301	106.46	0	0
ENST00000480336.1	3447	3242.43	0	0
ENST00000609129.1	12834	12629.4	5.13011	0.0226422
ENST00000373510.8	7075	6870.43	68.4642	0.555464
ENST00000316459.4	1943	1738.43	0	0
ENST00000341885.5	312	115.569	0	0
ENST00000468695.5	1601	1396.43	52.8144	2.10819
ENST00000492007.5	817	612.429	0	0
ENST00000373506.7	766	561.429	16.7392	1.66194
ENST00000467652.5	388	185.169	2.49769	0.751876
ENST00000498691.5	541	336.586	6.79687	1.12561
ENST00000373501.6	598	393.473	18.8669	2.67277
ENST00000473294.6	620	415.473	18.8354	2.52702
ENST00000436661.5	514	309.808	78.7788	14.174
ENST00000476493.5	588	383.473	34.562	5.02389
ENST00000465588.2	548	343.586	15.3898	2.49674
ENST00000483138.5	680	475.429	1.89712	0.222426
ENST00000479075.5	769	564.429	5.90237	0.582899
ENST00000473383.1	708	503.429	5.76058	0.637829
ENST00000466361.1	538	333.586	5.31622	0.888325
ENST00000363721.1	102	17.3452	0	0
ENST00000414241.7	1788	1583.43	48.4267	1.70476
ENST00000373493.9	7943	7738.43	899.759	6.48112
ENST00000527118.5	700	495.429	44.4316	4.99905
ENST00000401893.7	762	557.429	1.49915	0.149911
ENST00000524393.5	583	378.55	0	0
ENST00000526193.5	568	363.586	0	0
ENST00000492348.6	1547	1342.43	413.467	17.1682
ENST00000525506.1	501	296.808	33.2294	6.24055
ENST00000465780.1	690	485.429	0	0
ENST00000373485.5	1417	1212.43	0	0
ENST00000477563.6	544	339.586	1.74877	0.287051
ENST00000458695.6	1674	1469.43	408.261	15.4869
ENST00000490500.5	632	427.473	1.2501	0.16301
ENST00000445722.2	580	375.55	0	0
ENST00000475321.5	619	414.473	0	0
ENST00000531983.1	473	268.92	3.65806	0.758237
ENST00000463378.5	882	677.429	11.5238	0.948215
ENST00000460669.5	783	578.429	2.33114	0.224644
ENST00000482190.1	616	411.473	0	0
ENST00000409190.7	3398	3193.43	1.37177	0.0239441
ENST00000373484.4	1824	1619.43	0	0
ENST00000417633.1	569	364.55	0	0
ENST00000426909.1	552	347.586	0	0
ENST00000421619.1	395	191.979	0	0
ENST00000401073.6	5438	5233.43	1169.35	12.4547
ENST00000468130.1	684	479.429	37.5054	4.3606
ENST00000373481.7	5293	5088.43	48.1477	0.527434
ENST00000294521.7	878	673.429	0	0
ENST00000373480.1	5294	5089.43	0	0
ENST00000469100.5	2247	2042.43	145.33	3.96628
ENST00000373477.8	3238	3033.43	3740.25	68.7295
ENST00000490826.1	2178	1973.43	88.544	2.501
ENST00000487404.5	2197	1992.43	68.5214	1.91699
ENST00000478828.1	1044	839.429	320.443	21.2786
ENST00000616261.1	1167	962.429	0	0
ENST00000481895.5	1018	813.429	45.6612	3.12899
ENST00000466052.1	728	523.429	1.07303	0.11427
ENST00000470377.1	782	577.429	1.1626	0.11223
ENST00000472692.1	773	568.429	1.01242	0.0992795
ENST00000530710.5	725	520.429	10.1437	1.08645
ENST00000373476.5	3320	3115.43	0	0
ENST00000373475.9	4322	4117.43	379.098	5.13218
ENST00000529027.5	429	225.215	0	0
ENST00000531123.5	1688	1483.43	41.8478	1.57247
ENST00000356689.7	3583	3378.43	20.8221	0.343546
ENST00000526230.1	573	368.55	0	0
ENST00000531256.1	551	346.586	0	0
ENST00000477248.1	345	144.79	4	1.53992
ENST00000482212.1	706	501.429	0	0
ENST00000474103.1	417	213.433	0	0
ENST00000530552.1	551	346.586	1	0.160829
ENST00000525203.5	246	67.7675	0	0
ENST00000524535.5	531	326.619	0	0
ENST00000527692.1	551	346.586	0	0
ENST00000475486.1	665	460.429	3.13404	0.379418
ENST00000483143.1	308	112.169	0	0
ENST00000481487.1	1563	1358.43	3	0.123101
ENST00000373471.7	2732	2527.43	0	0
ENST00000497068.1	407	203.683	0	0
ENST00000496770.1	837	632.429	0	0
ENST00000465346.1	192	41.5456	0	0
ENST00000470166.5	531	326.619	2.04644	0.349247
ENST00000480118.5	543	338.586	1.09096	0.179605
ENST00000373467.3	1468	1263.43	40.6828	1.79488
ENST00000459874.5	539	334.586	17.1798	2.86211
ENST00000470896.1	503	298.808	31.1141	5.80418
ENST00000482771.1	569	364.55	36.0868	5.51782
ENST00000373463.7	999	794.429	5098.04	357.705
ENST00000329151.5	871	666.429	211.083	17.6553
ENST00000474144.5	748	543.429	180.899	18.5554
ENST00000475208.5	768	563.429	771.853	76.3611
ENST00000463914.1	606	401.473	87.9227	12.2073
ENST00000373456.11	2560	2355.43	1766.29	41.7992
ENST00000356990.9	2598	2393.43	2155.93	50.21
ENST00000235150.4	2334	2129.43	2751.78	72.0323
ENST00000633169.1	911	706.429	0	0
ENST00000623226.1	375	172.639	0	0
ENST00000427524.1	1680	1475.43	4.01469	0.151673
ENST00000629371.2	3576	3371.43	0	0
ENST00000373449.6	3586	3381.43	1475.4	24.3213
ENST00000548033.5	936	731.429	258.447	19.6959
ENST00000482191.1	599	394.473	244.501	34.5493
ENST00000491241.1	596	391.473	172.245	24.5256
ENST00000467905.5	880	675.429	848.706	70.0413
ENST00000480134.5	811	606.429	501.111	46.0607
ENST00000354858.10	1021	816.429	2890.05	197.316
ENST00000550338.5	886	681.429	121.43	9.93305
ENST00000469238.1	423	219.326	17.8326	4.53214
ENST00000466029.1	223	54.4907	0	0
ENST00000487289.1	920	715.429	84.0825	6.55112
ENST00000548559.1	530	325.619	1.42309	0.243612
ENST00000551979.1	581	376.55	6.20428	0.918429
ENST00000610352.1	345	144.79	0	0
ENST00000626911.1	160	32.7409	0	0
ENST00000478635.5	778	573.429	0	0
ENST00000294517.10	2182	1977.43	0	0
ENST00000481886.5	1986	1781.43	0	0
ENST00000475935.5	4777	4572.43	15.6021	0.1902
ENST00000462920.5	877	672.429	4.87678	0.404262
ENST00000471119.5	1806	1601.43	0	0
ENST00000495135.5	429	225.215	0	0
ENST00000477570.5	879	674.429	0	0
ENST00000483027.5	726	521.429	0	0
ENST00000492420.5	1128	923.429	0	0
ENST00000373443.7	2048	1843.43	78.4206	2.37127
ENST00000497710.5	839	634.429	10.6011	0.931416
ENST00000473089.5	696	491.429	0	0
ENST00000484656.5	5848	5643.43	0	0
ENST00000373440.5	616	411.473	0	0
ENST00000373441.1	1443	1238.43	0	0
ENST00000478204.5	2702	2497.43	2.03071	0.0453243
ENST00000497280.1	341	141.141	3.29921	1.30297
ENST00000492521.1	320	122.503	1.16953	0.532161
ENST00000622988.1	1360	1155.43	3	0.144729
ENST00000291416.9	3437	3232.43	65	1.12088
ENST00000543586.1	1638	1433.43	0	0
ENST00000485148.1	806	601.429	0	0
ENST00000624339.1	3448	3243.43	1.05767	0.018177
ENST00000486583.1	306	110.594	3	1.51205
ENST00000483388.5	712	507.429	6.80743	0.747797
ENST00000539719.5	3106	2901.43	17.0672	0.327889
ENST00000490959.2	197	43.3408	0	0
ENST00000602618.1	469	264.947	0	0
ENST00000373428.5	2936	2731.43	28.3848	0.579257
ENST00000477934.1	495	290.808	5.74059	1.10034
ENST00000442999.3	1023	818.429	2	0.136215
ENST00000627421.1	836	631.429	26.2124	2.31398
ENST00000588828.1	791	586.429	0	0
ENST00000624453.3	856	651.429	0	0
ENST00000630229.1	870	665.429	21.4369	1.79572
ENST00000457957.2	636	431.473	0	0
ENST00000587696.2	1432	1227.43	0	0
ENST00000625117.1	424	220.282	0	0
ENST00000624012.1	1047	842.429	3.35992	0.222316
ENST00000431992.5	3789	3584.43	147.275	2.29026
ENST00000485928.5	2548	2343.43	262.753	6.24989
ENST00000373418.7	2550	2345.43	10240.6	243.378
ENST00000373422.7	2799	2594.43	302.681	6.50308
ENST00000257118.5	3870	3665.43	133.976	2.03741
ENST00000467894.5	1466	1261.43	134.428	5.94025
ENST00000628643.2	551	346.586	3	0.482488
ENST00000630909.2	837	632.429	1	0.0881383
ENST00000627130.1	546	341.586	22	3.59004
ENST00000486897.5	547	342.586	8.94169	1.45488
ENST00000493483.5	760	555.429	27.9431	2.80429
ENST00000473158.1	523	318.619	13.8575	2.42432
ENST00000583214.2	111	19.8686	4	11.222
ENST00000410180.1	299	104.913	2	1.06262
ENST00000432703.1	490	285.837	0	0
ENST00000459964.1	459	255.024	2.36936	0.517876
ENST00000468406.5	767	562.429	0	0
ENST00000484692.1	427	223.237	21.144	5.27956
ENST00000408298.1	87	15.3118	0	0
ENST00000361328.7	4316	4111.43	66.0655	0.895691
ENST00000373413.2	2367	2162.43	2.93451	0.0756431
ENST00000480917.1	877	672.429	0	0
ENST00000373381.8	13698	13493.4	0	0
ENST00000373388.6	13118	12913.4	0	0
ENST00000619121.4	13430	13225.4	0	0
ENST00000241312.8	13108	12903.4	0	0
ENST00000465819.1	749	544.429	0	0
ENST00000373380.5	4379	4174.43	0	0
ENST00000489419.1	2431	2226.43	2.02167	0.0506149
ENST00000373377.1	3212	3007.43	0	0
ENST00000625895.1	137	26.7043	0	0
ENST00000338325.1	1544	1339.43	0	0
ENST00000471438.2	355	153.864	0	0
ENST00000519684.5	2343	2138.43	0	0
ENST00000522796.1	2505	2300.43	0	0
ENST00000458277.1	437	233.169	0	0
ENST00000425537.1	630	425.473	0	0
ENST00000425631.5	1367	1162.43	0	0
ENST00000434181.5	655	450.429	0	0
ENST00000432447.5	500	295.808	0	0
ENST00000414868.1	546	341.586	0	0
ENST00000438719.1	558	353.586	0	0
ENST00000431046.1	646	441.473	0	0
ENST00000364278.1	115	20.9585	0	0
ENST00000373374.7	2136	1931.43	0	0
ENST00000408126.1	84	16.5781	0	0
ENST00000488417.1	2287	2082.43	0	0
ENST00000385206.1	96	15.76	0	0
ENST00000426886.1	2618	2413.43	5.71754	0.132054
ENST00000338513.1	1355	1150.43	4	0.19381
ENST00000339480.1	2840	2635.43	2	0.0423014
ENST00000542839.1	560	355.586	0	0
ENST00000401343.1	84	16.5781	0	0
ENST00000373366.2	2217	2012.43	0	0
ENST00000373362.3	1797	1592.43	1	0.0350039
ENST00000342280.4	1622	1417.43	1051.22	41.3399
ENST00000450137.1	1059	854.429	215.778	14.0769
ENST00000429293.1	720	515.429	42	4.5421
ENST00000521580.2	3454	3249.43	522.827	8.96865
ENST00000446026.1	2817	2612.43	58.4733	1.24764
ENST00000456842.1	918	713.429	391.86	30.6166
ENST00000423898.1	897	692.429	73.365	5.90596
ENST00000417239.1	684	479.429	3.62024	0.42091
ENST00000235180.4	3587	3382.43	8	0.131837
ENST00000373347.5	3856	3651.43	0	0
ENST00000495979.1	474	269.893	0	0
ENST00000417456.1	3163	2958.43	16.3595	0.308236
ENST00000311990.4	1887	1682.43	12.6405	0.418799
ENST00000487874.1	3099	2894.43	13.3415	0.256931
ENST00000373337.3	922	717.429	367.898	28.5841
ENST00000493328.5	6241	6036.43	91.0129	0.840425
ENST00000357182.8	4330	4125.43	153.008	2.06739
ENST00000466345.1	471	266.947	0	0
ENST00000472971.1	632	427.473	0	0
ENST00000415531.5	807	602.429	0	0
ENST00000317538.9	2702	2497.43	20.6712	0.46137
ENST00000460607.1	2471	2266.43	36.4005	0.895244
ENST00000373333.1	1473	1268.43	0	0
ENST00000471566.1	686	481.429	4.68256	0.54216
ENST00000417119.5	1825	1620.43	0	0
ENST00000611874.4	4466	4261.43	0	0
ENST00000359858.8	4175	3970.43	87.6091	1.22995
ENST00000466390.5	508	303.808	7.78071	1.42756
ENST00000488455.5	3055	2850.43	0	0
ENST00000475654.5	665	460.429	0	0
ENST00000373329.5	3980	3775.43	0	0
ENST00000373330.1	4203	3998.43	30.7132	0.428165
ENST00000476269.1	608	403.473	3.97243	0.548805
ENST00000463393.1	600	395.473	0	0
ENST00000471991.5	440	236.146	25.0855	5.92132
ENST00000468598.5	2835	2630.43	305.241	6.46833
ENST00000460428.5	464	259.947	47.2593	10.134
ENST00000470472.5	874	669.429	666.414	55.4902
ENST00000466745.5	662	457.429	2.48183	0.30243
ENST00000466213.5	1431	1226.43	66.6934	3.03122
ENST00000490668.5	434	230.169	12.5402	3.03693
ENST00000485365.1	693	488.429	184.458	21.051
ENST00000485454.1	339	139.342	11.0142	4.40605
ENST00000357214.5	3747	3542.43	2481.25	39.0433
ENST00000364998.1	94	15.6053	0	0
ENST00000314607.10	6994	6789.43	354.991	2.91447
ENST00000441447.1	466	261.947	1	0.212796
ENST00000475222.3	303	108.048	1.00686	0.519431
ENST00000364672.1	152	30.919	0	0
ENST00000432683.1	459	255.024	0	0
ENST00000457946.1	6003	5798.43	13.8251	0.132902
ENST00000482131.1	640	435.473	0	0
ENST00000470175.1	427	223.237	1.18422	0.295695
ENST00000610617.1	323	125.027	0	0
ENST00000492456.1	492	287.837	0	0
ENST00000325722.7	4789	4584.43	681.328	8.28414
ENST00000373266.8	2377	2172.43	140.35	3.60117
ENST00000426982.6	3213	3008.43	21.2167	0.393109
ENST00000461312.5	670	465.429	5.13089	0.614491
ENST00000485551.5	4398	4193.43	28.0034	0.372235
ENST00000473423.1	420	216.326	1	0.257673
ENST00000473844.1	513	308.808	18.6098	3.35914
ENST00000474856.1	295	101.624	3.30516	1.81289
ENST00000492544.1	478	273.893	0	0
ENST00000440579.5	2171	1966.43	0	0
ENST00000467109.1	412	208.539	0	0
ENST00000431916.5	912	707.429	1.73391	0.136622
ENST00000482929.6	1524	1319.43	1.7008	0.0718528
ENST00000478463.6	1489	1284.43	5.36038	0.232628
